v,x_minus,x_plus
0.355559265442404,-0.8140301717391615,0.6313071689748294
0.35683639398998335,-0.8178058109347054,0.6330634220642641
0.3581135225375627,-0.8215924055093667,0.6348150071919634
0.3593906510851419,-0.8253900324767788,0.6365619205011666
0.36066777963272123,-0.829198769422716,0.6383041582285155
0.36194490818030056,-0.8330186945110213,0.6400417167037828
0.3632220367278798,-0.8368498864896055,0.6417745923496009
0.3644991652754591,-0.8406924246965196,0.6435027816811862
0.36577629382303845,-0.8445463890660951,0.6452262813060611
0.3670534223706178,-0.8484118601351612,0.6469450879237736
0.368330550918197,-0.8522889190493343,0.648659198325614
0.36960767946577633,-0.8561776475693852,0.6503686093943303
0.37088480801335566,-0.8600781280776784,0.6520733181038386
0.3721619365609349,-0.8639904435846933,0.6537733215189334
0.3734390651085142,-0.867914677735623,0.6554686167949944
0.37471619365609354,-0.8718509148170498,0.6571592011776904
0.3759933222036729,-0.8757992397637061,0.6588450720026825
0.3772704507512521,-0.8797597381653138,0.6605262266953222
0.3785475792988314,-0.8837324962735101,0.6622026627703508
0.37982470784641076,-0.8877176010088542,0.6638743778315925
0.38110183639399,-0.8917151399679225,0.6655413695716487
0.3823789649415693,-0.8957252014304904,0.667203635771588
0.38365609348914864,-0.8997478743668005,0.6688611743006345
0.38493322203672786,-0.9037832484449223,0.670513983115854
0.3862103505843072,-0.9078314140382026,0.6721620602618386
0.3874874791318865,-0.9118924622328058,0.6738054038703881
0.38876460767946586,-0.9159664848353507,0.6754440121601901
0.3900417362270451,-0.9200535743806402,0.6770778834364974
0.3913188647746244,-0.9241538241394885,0.6787070160908055
0.39259599332220374,-0.9282673281266447,0.6803314086005238
0.39387312186978296,-0.9323941811088159,0.6819510595286495
0.3951502504173623,-0.9365344786127932,0.6835659675234372
0.3964273789649416,-0.9406883169336757,0.6851761313180664
0.39770450751252096,-0.9448557931432012,0.6867815497303084
0.3989816360601002,-0.9490370050981813,0.6883822216621899
0.4002587646076795,-0.9532320514490441,0.6899781460996566
0.40153589315525884,-0.9574410316484823,0.6915693221122334
0.40281302170283806,-0.9616640459602145,0.6931557488526835
0.4040901502504174,-0.9659011954678582,0.6947374255566662
0.4053672787979967,-0.9701525820839128,0.696314351542392
0.40664440734557594,-0.9744183085588606,0.6978865262102775
0.4079215358931553,-0.9786984784903849,0.6994539490425971
0.4091986644407346,-0.9829931963327043,0.7010166196031342
0.41047579298831394,-0.9873025674060285,0.7025745375368311
0.41175292153589316,-0.9916266979061372,0.7041277025694354
0.4130300500834725,-0.995965694914083,0.7056761145071482
0.4143071786310518,-1.0003196664060174,0.7072197732362673
0.41558430717863104,-1.0046887212631488,0.7087586787228313
0.41686143572621037,-1.009072969281828,0.7102928310122621
0.4181385642737897,-1.0134725211837665,0.7118222302290051
0.41941569282136903,-1.0178874886263862,0.713346876576168
0.42069282136894826,-1.0223179842133099,0.7148667703351597
0.4219699499165276,-1.026764121504986,0.7163819118653267
0.4232470784641069,-1.0312260150294548,0.717892301603589
0.42452420701168614,-1.0357037802932556,0.7193979400640725
0.42580133555926547,-1.040197533792483,0.7208988278377452
0.4270784641068448,-1.0447073930239834,0.7223949655920462
0.42835559265442413,-1.0492334764967075,0.7238863540705178
0.42963272120200335,-1.053775903743208,0.725372994092435
0.4309098497495827,-1.0583347953312985,0.7268548865524341
0.432186978297162,-1.0629102728758606,0.7283320324201399
0.43346410684474124,-1.0675024590508158,0.7298044327397922
0.43474123539232057,-1.0721114776012584,0.7312720886298719
0.4360183639398999,-1.0767374533557474,0.7327350012827248
0.4372954924874791,-1.081380512238771,0.7341931719641851
0.43857262103505845,-1.0860407812833779,0.7356466020131992
0.4398497495826378,-1.0907183886439782,0.7370952928414459
0.4411268781302171,-1.0954134636093227,0.7385392459329583
0.44240400667779634,-1.1001261366156576,0.7399784628437438
0.44368113522537567,-1.1048565392600604,0.7414129452014033
0.444958263772955,-1.109604804313958,0.7428426947047497
0.4462353923205342,-1.1143710657368302,0.7442677131234251
0.44751252086811355,-1.119155458690108,0.7456880022975195
0.4487896494156929,-1.1239581195512558,0.7471035641371848
0.4500667779632722,-1.1287791859280547,0.7485144006222526
0.45134390651085143,-1.1336187966730829,0.7499205138018477
0.45262103505843077,-1.1384770918983993,0.7513219057940037
0.4538981636060101,-1.1433542129904286,0.752718578785276
0.4551752921535893,-1.1482503026250577,0.7541105350303551
0.45645242070116865,-1.1531655047829468,0.7554977768516802
0.457729549248748,-1.1580999647650485,0.7568803066390503
0.4590066777963272,-1.1630538292083519,0.7582581268492363
0.46028380634390653,-1.1680272461018502,0.759631240005593
